[00:00:00 - 00:00:02] you've been doing it's valuable
[00:55:58 - 00:55:59] i'm not just a citizen
[00:55:59 - 00:56:01] but it is not a
[00:56:01 - 00:56:02] question and i think probably
[00:56:02 - 00:56:03] we are in this different
[00:56:04 - 00:56:04] world and i think that
[00:56:05 - 00:56:06] there is a common ground
[00:56:06 - 00:56:08] for the service mission of
[00:56:08 - 00:56:10] the civil service i think
[00:56:10 - 00:56:10] that's the only thing that
[00:56:11 - 00:56:11] we want to do i
[00:56:11 - 00:56:12] think that's pretty much what
[00:56:13 - 00:56:13] we want to do so
[00:56:14 - 00:56:15] what's the next step the
[00:56:15 - 00:56:17] next step is to publish
[00:56:17 - 00:56:18] some of the data and
[00:56:19 - 00:56:21] some of the other things
[00:56:22 - 00:56:23] which the computer has to
[00:56:23 - 00:56:24] do if you can't do
[00:56:24 - 00:56:26] it then you can use
[00:56:26 - 00:56:27] com the computer has to
[00:56:28 - 00:56:29] do that for the other
[00:56:30 - 00:56:31] person in the second team
[00:56:31 - 00:56:32] and the computer has to
[00:56:32 - 00:56:33] do that way and i
[00:56:34 - 00:56:35] think that's just a little
[00:56:35 - 00:56:36] bit of a cut-out so
[00:56:36 - 00:56:38] we have a data source
[00:56:38 - 00:56:40] that we want to publish
[00:56:40 - 00:56:40] we're not going to be
[00:56:40 - 00:56:41] trying to explain it to
[00:56:41 - 00:56:42] you we're not going to
[00:56:42 - 00:56:44] that's just me no you
[00:56:44 - 00:56:45] have an email we're just
[00:56:45 - 00:56:46] trying to put you in
[00:56:46 - 00:56:47] a place where we're not
[00:56:47 - 00:56:48] going to say that we're
[00:56:48 - 00:56:50] not returning your information i
[00:56:50 - 00:56:51] don't think it's fair so
[00:56:51 - 00:56:52] we're going to do a
[00:56:52 - 00:56:53] lot of explaining it's not
[00:56:54 - 00:56:55] just normal we're going to
[00:56:55 - 00:56:58] do it okay thanks matt
[00:56:58 - 00:57:00] no worries no worries thanks
[00:57:01 - 00:57:02] thank you very much no
[00:57:03 - 00:57:04] problem thanks i'm sorry i'm
[00:57:04 - 00:57:04] going to get in the
[00:57:05 - 00:57:06] way i'm recording some things
[00:57:06 - 00:57:07] coordination days short recessions which
[00:57:08 - 00:57:10] is basically kind of long
[00:57:10 - 00:57:12] recessions where you have a
[00:57:12 - 00:57:15] short recessions that have several
[00:57:15 - 00:57:17] key things like what is
[00:57:18 - 00:57:20] the kk and so the
[00:57:20 - 00:57:21] number of recessions the number
[00:57:22 - 00:57:23] of recessions the number of
[00:57:23 - 00:57:25] recessions the number of recessions
[00:57:25 - 00:57:26] and then you have the
[00:57:26 - 00:57:27] direct reports for the original
[00:57:28 - 00:57:29] states the transfer the current
[00:57:29 - 00:57:30] and the people who are
[00:57:30 - 00:57:31] down for the case and
[00:57:31 - 00:57:32] to the members and to
[00:57:33 - 00:57:35] the judges so i'm excited
[00:57:36 - 00:57:39] to see what kind of
[00:57:40 - 00:57:41] action we're going to pull
[00:57:41 - 00:57:42] up for the court for
[00:57:42 - 00:57:43] the court of justice for
[00:57:44 - 00:57:45] the court of the judges
[00:57:45 - 00:57:46] so i'm excited to see
[00:57:47 - 00:57:48] what we're going to do
[00:57:48 - 00:57:49] and what kind of action
[00:57:49 - 00:57:50] we're going to do so
[00:57:51 - 00:58:59] thank you you you you
[00:59:29 - 01:01:29] you you you you you
[01:01:59 - 01:03:59] you you you you you
[01:04:29 - 01:06:29] you you you you you
[01:06:59 - 01:08:59] you you you you you
[01:09:29 - 01:11:29] you you you you you
[01:11:59 - 01:13:59] you you you you you
[01:14:29 - 01:16:29] you you you you you
[01:16:59 - 01:18:59] you you you you you
[01:19:29 - 01:21:29] you you you you you
[01:21:59 - 01:23:59] you you you you you
[01:24:29 - 01:26:29] you you you you you
[01:26:59 - 01:28:29] you you transcription by castingwords
[01:28:59 - 01:29:01] 7 8 7 20 yeah
[01:29:02 - 01:29:04] yeah yeah yeah yeah so
[01:29:04 - 01:29:06] good job guys i'm gonna
[01:29:06 - 01:29:08] throw it back to you
[01:29:08 - 01:29:09] everybody let's do it 2
[01:29:09 - 01:29:11] 3 4 5 4 5
[01:29:12 - 01:29:13] 2 1 and 2 1
[01:29:14 - 01:29:16] 2 2 1 let's go
[01:29:16 - 01:29:18] yeah yeah yeah yeah yeah
[01:29:19 - 01:29:21] yeah yeah yeah yeah yeah
[01:29:21 - 01:29:23] yeah yeah yeah yeah yeah
[01:29:24 - 01:29:25] yeah i think we got
[01:29:25 - 01:29:26] it we got it we
[01:29:26 - 01:29:27] got it we got it
[01:29:27 - 01:29:28] yeah yeah yeah so we're
[01:29:29 - 01:29:30] going to have to have
[01:29:30 - 01:29:31] a new conference yet coming
[01:29:31 - 01:29:32] into about two weeks in
[01:29:32 - 01:29:34] order to get it to
[01:29:35 - 01:29:36] work all right otherwise we'll
[01:29:36 - 01:29:37] have a nice morning so
[01:29:38 - 01:29:39] for the moment we're going
[01:29:39 - 01:29:40] to go to where all
[01:29:40 - 01:29:41] the campuses are because the
[01:29:41 - 01:29:42] only campuses are different places
[01:29:42 - 01:29:44] the public schools are all
[01:29:44 - 01:29:45] different places and we're going
[01:29:45 - 01:29:46] to have to have a
[01:29:47 - 01:29:47] word-to-word conference i hope it's
[01:29:48 - 01:29:49] as good as it's going
[01:29:49 - 01:29:49] to be so yeah see
[01:29:50 - 01:29:51] you on thursday thank you
[01:29:51 - 01:29:52] john we're going to have
[01:29:53 - 01:29:53] to have another conference well
[01:29:54 - 01:29:54] we have a conference that
[01:29:54 - 01:29:55] we're going to do in
[01:29:55 - 01:29:56] a minute no i don't
[01:29:56 - 01:29:57] think so i'm just saying
[01:29:57 - 01:29:59] that we're going to stop
[01:29:59 - 01:30:01] here so all right we're
[01:30:01 - 01:30:02] going to end and we
[01:30:02 - 01:30:03] have a little more than
[01:30:03 - 01:30:04] a thing we're going to
[01:30:04 - 01:30:05] stop here oops we're going
[01:30:05 - 01:30:06] to end all right thanks
[01:30:06 - 01:30:08] thanks thanks thank you now
[01:30:09 - 01:30:10] i'll tell you a couple
[01:30:10 - 01:30:11] of things that i didn't
[01:30:11 - 01:30:12] really try to answer questions
[01:30:14 - 01:30:15] we haven't had any questions
[01:30:15 - 01:30:17] can you tell us how
[01:30:17 - 01:30:19] you can potentially increase your
[01:30:20 - 01:30:23] insurance costs yeah first of
[01:30:23 - 01:30:24] all there are kind so
[01:30:24 - 01:30:27] in the second column we
[01:30:27 - 01:30:29] were talking about the rights
[01:30:30 - 01:30:32] and he said kind of
[01:30:33 - 01:30:35] thinking that the transportation needs
[01:30:36 - 01:30:38] to be a different kind
[01:30:38 - 01:30:40] of service so what we
[01:30:40 - 01:30:41] have now is a professional
[01:30:42 - 01:30:43] study here where they basically
[01:30:44 - 01:30:45] want people to look at
[01:30:46 - 01:30:47] how those requirements are to
[01:30:47 - 01:30:49] do it but unfortunately i
[01:30:49 - 01:30:52] think we're still in the
[01:30:52 - 01:30:54] middle of a big fight
[01:30:55 - 01:30:57] at the game of whether
[01:30:57 - 01:30:59] they'll have to control whether
[01:30:59 - 01:31:01] they'll be allowed to put
[01:31:01 - 01:31:03] up anahmen and we have
[01:31:03 - 01:31:04] this sort of a narrow
[01:31:05 - 01:31:06] line and we're not going
[01:31:06 - 01:31:07] to smile we're going to
[01:31:08 - 01:31:09] put them in the middle
[01:31:09 - 01:31:10] that's what we're going to
[01:31:11 - 01:31:11] do to start a movement
[01:31:11 - 01:31:12] who do you think is
[01:31:13 - 01:31:14] going to be in the
[01:31:14 - 01:31:15] middle of a fight because
[01:31:15 - 01:31:16] that's not the real issue
[01:31:16 - 01:31:17] at this stage but we
[01:31:18 - 01:31:21] haven't done any attention retention
[01:31:22 - 01:31:25] in 2020 especially coming into
[01:31:26 - 01:31:27] 2018 where did you harsh
[01:31:28 - 01:31:30] things as i mentioned we've
[01:31:31 - 01:31:33] done 10 16 12 13
[01:31:34 - 01:31:37] 14 15 16 17 18
[01:31:37 - 01:31:39] 19 and 20 years
